f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
-0.027447221602425905,-0.009998930522217108,-0.00986362105876049,-0.008094348499243275,0.014171640893901188,0.07875212059310921,-0.023686524530934172,-0.040519004623592605,-0.007680042258631419,-0.0012673097734778966,0.009500714516776334,-0.05099428988472174,0.09855537975727169,0.77891532379375,0.009350320061838944,-0.011271520641876477,0.055348741957185414,0.015100393311530829,0.01195960176629819,0.0051260456521920435,0.057709306913297585,-0.008235150329743089,0.015176788837149248,-0.019390829348223053,0.19299470546160125,0.7873515795404352,0.023707518449873836,-0.013681914497626626,0.0029765600375982375,0.005646658701435286,0.067712844254813,0.010368686857100084,0.001119757855616522,0.01253922957854131,0.027406237828600282,0.02506532478759274,0.3258768192778762,0.8520731199704291,-0.016963225404844337,-0.0358359495114828,-0.021022671004942043,0.0017099512055175669,0.05763405958226193,-0.048481837352027046,0.009701699085841538,0.02007688015597389,-0.016419813524570975,-0.011492524260429082,0.4106489302016521,0.7678253662970749,-0.011589593110244092,0.008450515871717327,0.031677151049692036,0.02593514024105036,0.04168531341957457,0.01903527947602686,-0.011929915070712956,-0.03894554255036231,0.034885674166239694,0.002083348433309062,0.520739814721845,0.8363548729749031,-0.005952220093621839,HELLO
0.026696601520737027,-0.03791483900375566,-0.02780947277968154,-0.02364392219921052,0.049355509674796655,-0.02469382303418389,-0.04280273453006028,-0.03320861789716528,0.02284048164908865,0.010472803841907755,-0.006099869145715773,0.010223822045589217,0.06651929975817775,0.7942538225940157,0.05189510306679103,0.029944980795570612,-0.026481785367747045,-0.03316110040158758,0.04657803715117583,-0.04094200941658775,0.035045271672504576,0.030671177413639863,-0.02451911024966581,0.006093104224285806,0.19090151573278832,0.7943338143309787,0.023462305520883277,-0.017089492126631602,-0.006482064276380213,-0.030948977619505755,0.029006078053591254,-0.0021460884471578446,-0.015624209171234681,0.01633071411655332,-0.0016796746584983667,0.04061548787573844,0.3167574013368225,0.8551730989905039,0.03899233500431575,-0.025204512940652846,-0.025242724502564602,0.020276737186528428,0.00018467205441831096,0.03493173187577101,-0.03832888429535188,-0.003295950247359845,-0.050766406944692935,0.05641908091894173,0.43400706655984056,0.7895026049774139,-0.023975587173790006,0.01835209776347476,0.029098903290469106,-0.003235972049902014,0.033343326238567124,-0.023618775442232922,0.021658826966814624,-0.030235390421769807,-0.04305168442746106,-0.02942382749803318,0.5131836913875271,0.8126576842640343,0.01094083907569859,HELLO
0.010068696175164054,-0.011994415302062989,0.02809941568825014,0.001887755321663856,0.00657589611504727,0.00015995936246084182,-0.0257852031824281,-0.012376839374341846,-0.027927335218020526,-0.0046151974162355665,-0.052751045177527704,0.05338847056883896,0.10113068772215901,0.8052271479706624,-0.01064030067215046,0.0006916472578239689,-0.03150145653618641,0.08230646507215875,0.03294908252049417,0.04635520563621869,0.03345758798045567,0.004525514980239438,-0.0277608623170798,0.05886295412442418,0.2305233819538401,0.8413116112910802,0.015782971185467606,-0.01007492937705375,-0.024600398747337854,0.024477245617717372,0.019423757259826282,0.032177665557243586,-0.0371107081107239,0.05696061490442361,0.03785476089595343,0.07595017306015105,0.2664691567257975,0.7999780395119442,0.06203749514961337,-0.030048989862355897,-0.046732516455555394,0.01292681036591318,0.01270543238852083,-0.0025741883004622526,0.005157070582052409,0.05184079143288144,0.0512380924024761,-0.03446132198893795,0.47883482149354495,0.8019384862057389,0.01639428977105814,-0.015367127122023856,-0.002229081735894705,-0.05518297578613003,0.015338545120179415,0.038389270325590454,0.030546144586847512,0.02212557813562053,-0.07370278689130429,0.009504224337634995,0.496610215844526,0.7832502099361485,0.021092219253178706,HELLO
-0.0073905200301655535,-0.08014082909726053,-0.0337164907414977,-0.010496753024882158,0.019971986209465803,0.0015715911142124967,0.009050818721719239,-0.0009392813984009332,-0.0365612836904233,0.002310032431530223,-0.0021633474835872804,0.0019147050159739423,0.13823650847075314,0.8124244205653192,-0.030013686986923926,-0.013218135274637234,0.020740098259358544,0.006342474807024341,0.013197244800761884,-0.014791371417978512,0.020332394324928706,0.004340812153367853,-0.0035298989052880082,-0.04430284320707413,0.2082834258826313,0.8249558325285271,0.029212408249039694,-0.02582294360345032,0.02572388899375811,-0.01334496814195811,0.037044062916885105,-0.0293762570618764,-0.012427237064083054,-0.002877313948690683,0.010419794335440085,-0.010967043267165796,0.2782831038129683,0.7702613103509649,-0.010890098800545124,0.020828368715600287,-0.026923065049839816,-0.036215669658607647,0.004859928785479602,-0.000314067511264172,0.029898000664658995,0.0005837416673059945,0.016127845662373165,-0.027222722153870494,0.4407853613129185,0.8277292842669592,-0.004486879656242771,0.024449849506921417,-0.037335638551224244,-0.015520478258282726,0.039306600980606565,-0.01169108293820945,0.011750535591531937,-0.017302937229490542,0.04887961012271449,0.03914357777553521,0.5239917471316582,0.7765442255671262,0.006334691187536657,HELLO
0.020614522771117274,-0.0014970024537413115,-0.04061933971168131,0.014570594635593029,0.03535319349731824,-0.02205569004437142,0.005683372371972687,0.01113262297699153,-0.01686817795644191,0.034831345928261724,-0.0018401829262588503,-0.028572454237294986,0.1625735322370027,0.7640991416930585,0.016453807982213273,-0.02411580983114639,0.045006364303720944,0.02572411428142027,0.03643686752193141,-0.01242042101782577,0.04440277492546672,0.008817706393308191,-0.012236629517935036,0.010484087018319358,0.2016898299089309,0.8326573549760325,-0.003945237807564895,-0.036057691731676604,0.011648495652268895,0.024523667593426737,-0.036695911737209194,0.003960036795782401,0.018030004183632747,-0.01112109506104087,-0.020691989601082917,0.005508172257706788,0.3413157007068844,0.8019330829710803,0.030073718867522786,0.017632083020068738,-0.01844273136345895,-0.009882239768082201,0.003212036102535731,-0.018159645355221497,-0.020475385267141485,-0.03209251170523465,-0.051523939876128785,-0.008842312207567758,0.4171493682950656,0.7512514865684068,-0.062445664978316134,-0.017334734643396216,-0.022200123674160323,0.02874836757185853,0.061368340599728295,-0.041880140575180955,-0.02584391795003051,-0.039222944925592085,0.010164055232881894,-0.046539258062458545,0.46481417603598874,0.7941690062521912,0.04025773281464375,HELLO
0.021899396857137463,-0.019816851559213117,0.017663157787126064,0.012852332318799857,-0.010592829552448552,-0.037241613928076046,-0.04198477544483986,0.02174230007842207,-0.03617240220039349,0.02389131856370155,-0.01154925407540024,0.018236711749709925,0.09715336626778945,0.7661624852993283,0.04861805305218692,-0.013641089873713383,0.013418796511649327,-0.030087492046875046,-0.009654550845390965,-0.038948824311647555,0.016183207885707113,-0.008474423350474493,0.007128735993316975,-0.02023600620076716,0.19528549850163016,0.7758058266586625,0.013691395561940637,0.02872300874833119,-0.054424644845105265,-0.023263621177545976,-0.058616012145941566,0.035107703311737355,0.0031202047960878047,0.038790136691290014,0.03863964746075471,-0.02193247891943283,0.3137368148155672,0.7764711653247742,0.03965126147918431,0.022853935410502138,0.012340469072667098,-0.019166744546602433,-0.024306451054428104,0.003816658210984861,-0.022236910347485435,0.01219335490551291,-0.014579751348302004,0.03135369650857769,0.4429323963432142,0.771617675844007,0.011009820040062188,0.04433095082963446,-0.04079322063551443,-0.04439032089272392,-0.06909385983164881,-0.03394437569790594,0.027711045673967444,-0.012312016673109695,-0.016213255633960172,-0.0030148019803500434,0.5367771658504777,0.7731510454053396,0.035367261019779786,HELLO
-0.008399106675308032,0.0642707117491364,-0.048966765590090174,0.018634411743901496,0.020174043874958348,0.017499189550964373,-0.028399338881767468,0.01891021572340732,0.03604060460418631,0.020307562386389085,0.003881018386859841,-0.06150417082171045,0.13838742662980325,0.772415460177872,0.02888686054639651,-0.05712085511740545,-0.03868360146672404,0.02880006814099109,-0.013573514668010088,0.03418149535984984,0.018144226665453882,-0.03799568565837205,0.01043277117230326,-0.022458428065844104,0.24628026594069746,0.8492912056814912,-0.022558012993476245,0.050720571918634175,0.07339730856056158,0.016055033061833597,0.020588955393024456,0.02527222458343341,0.03150883446708766,-0.01943909443787645,0.013075557276233322,0.005490919882725102,0.3296077578476865,0.7734194471514771,-0.012149548835321822,0.003539472085961146,0.044397943485470895,-0.0018337052531392137,0.00823506328961177,-0.011815342237265979,0.005097477324993833,0.0001794871435389548,-0.054499760034187515,-0.001354758206366133,0.4005085454550124,0.7753244326868747,-0.026297666649309766,0.03884957907848625,-0.011888422850588092,-0.008984393903884223,-0.06954184570879822,0.0019402731422503085,0.018836993395961357,0.021369774590233526,0.04347284812252417,-0.01798314795794288,0.48644092178053544,0.8041571088996566,0.017672263952135704,HELLO
0.00012589375388154188,-0.000990780963460742,0.003904855595210192,-0.003219190070709889,-0.0019888055729151925,0.02281402297660146,0.04415992736799732,0.02409190710855129,0.020027008196368882,0.01948922825365683,-0.008828391799431824,-0.017539039615693815,0.11599583575121536,0.7435110714258722,0.04360062047952119,-0.06004563043108202,0.009694159186197655,-0.012109087594026091,-0.04215602548308836,-0.020084486537212374,-0.03852434094330149,-0.01606858568908175,-0.046270185355150456,-0.008674167334180598,0.17391806662884796,0.8577418214958539,-0.006476541431087414,-0.03029635875717386,-0.08328456314845616,-0.004181250037639965,0.018481683260376986,-0.03253011513355591,-0.048320503901142106,-0.06995737346253239,0.00732191822427766,-0.017118965378146916,0.3229533896627519,0.7763819898946207,0.002579121569046663,0.011936503736726622,0.01861819115766907,-0.04528010185836593,0.029121956126149054,-0.011977856407702736,-0.0006357393531006742,0.0020081972947854393,-0.04043677000268426,-0.05151283417385159,0.3856959648498597,0.7887718704656485,-0.010493226929186533,-0.008616588171541047,-0.02912435708331878,0.025991438062140854,-0.0017796463724769243,-0.015188606829359373,0.007454257458359831,-0.02467490807970284,0.025026748405016314,0.0018226027546919296,0.49467088644402074,0.7646345685548545,0.04117920439218374,HELLO
0.033974222593452334,0.026129499646590927,-0.01112595424326163,-0.0012329914702376747,0.019517965804224116,-0.039745785971640524,-0.03824827098568163,0.059243136302685906,0.03805550957937091,-0.04228955337573045,0.03338359097614301,-0.026465531069477632,0.05796405829642949,0.8305298421277042,-0.037616451069338336,0.017509942551879147,0.004186242061280204,0.021987754407204983,0.016810724121683635,0.02078592597916097,-0.03556199327485541,0.038038317452637666,-0.041511464333540256,0.006256997267210049,0.2565728012261137,0.772790792550856,-0.03572249937409562,0.007453213347615018,0.03435031382915699,-0.003248234460446427,-0.049878634112800725,0.06998770447106768,-0.030324356212039282,0.041499011807453905,0.03375958402913082,0.015014574906768033,0.3282555244485112,0.8003790329820284,-0.026801201592153184,-0.027343715927316492,0.0030613838770187497,0.021387668118611754,-0.04559295745120222,-0.017402774508843113,-0.009037357623468432,0.03259808841014364,-0.08851452641035527,0.004190827098110332,0.4041549125613513,0.8020614742150022,0.008129272057786683,0.0009615684887947754,0.033298355076197134,-0.0321597602765985,-0.04119981936501145,-0.008909842105856398,0.029274903195081883,0.010187373980430058,0.02276355689053368,-0.017231159538780873,0.5044555602807087,0.7998167733250954,0.028329134872543738,HELLO
-0.06507070753689319,-0.04040004706577165,-0.04046042844490895,-0.030766830504627345,-0.011946344934865806,-0.012300429250793082,-0.011189463108029834,0.020725674542263258,-0.01419593213841317,-0.04850318112242193,-0.030471366200213134,0.043177744561662734,0.11981471850494269,0.7888818194517923,0.00818371066958707,-0.014915828077638377,-0.04561769414446428,-0.047685669809785315,0.03796545315737612,0.0066764862803545206,-0.07802806928607862,0.001985941546225061,0.019688425450370108,0.033670535804871296,0.27994309020299063,0.8387276484379892,-0.008538582078200857,0.008450098028136852,0.042455126531166544,-0.03348025979734577,0.0344792341429597,-0.042351694537008565,0.017143243272960847,-0.09328791345953096,-0.023779329490110957,0.00932277501693928,0.3027030741739795,0.8325332400835501,-0.02426828048532874,0.047679272453166624,-0.002736460334386794,0.00039770593675507405,-0.018392586145213545,-0.0248269819440206,-0.006495778298051244,-0.0027535652354731995,-0.0019510127912184677,0.005227788675635744,0.37809814155130295,0.8053260791190919,0.04913425190985174,0.01028873036776663,-0.01676558088175477,0.026570356164174466,-0.03612762169131865,-0.023494933095044433,-0.01062555056246391,0.02093380527485715,0.005276459261995248,-0.006320128713138759,0.42845915083698877,0.7716191687584355,0.03334581838001351,HELLO
