f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,label
0.0,0.0,0.0,0.7911228315854681,0.9880647073851528,3.622507938996615,0.1537329005399455,-1.2476249554546854,0.0892621490430772,1.070204194816385,0.7971226967650081,-1.681373665455768,5.150839063706012,32.249892583129906,0.7854434545300227,0.6612437480761013,2.6713364684297245,1.020499727925005,1.6109048781044455,0.6182913469728395,2.7623023119489036,0.7853670173327979,1.0291539804240988,-0.3894611388644231,9.011408311790651,32.59475685722052,1.3723489430235396,0.5627096646751355,0.5304228875041512,0.6340421071923813,3.890032263088506,0.8326043914960001,0.4489876919458013,1.634599385562985,1.529079560634494,1.4278544790188237,14.443473803508535,35.2404977793335,-0.2902235271974524,-0.3429213916419325,-0.4506376256826917,0.4731141062341172,3.4780233264010874,-1.573136249926226,0.7998074183170306,1.9427297306815892,-0.2624781919985694,-0.0665876589182393,17.90885861102147,31.7965480833156,-0.0705557200384126,1.4674575483774277,1.703669500996904,1.4634115180603813,2.8260572251823426,1.1868845676914157,-0.084467683992364,-0.4700379203806155,1.834830175674873,0.4883781484557342,22.409245288958218,34.59795421464618,0.159893499559902,3.9201255514619238,9.821091553514982,12.794737925884101,17.42863424389261,6.266691930515833,9.048963086492687,13.600914804598268,4.890596621921023,8.00431027189109,5.306077968369916,HELLO
0.0,0.0,0.0,-0.932376166494302,1.6163676326094134,0.0577061450931032,-1.2872238851036153,0.0871657279222661,0.9381072514486944,-0.3004871854317249,0.589257271108143,0.7044292551585406,0.7375714827410834,15.41291526670738,1.476239049343483,0.0601644796633047,0.211755975757587,-0.0991195497761685,0.3682317021697263,-0.0560673854039179,1.1641568531216164,0.0736146460271519,0.2481074351275891,0.627922644529648,3.0413022574870774,15.414396824378011,0.9496242901081224,-0.8109790507506587,0.5821784883611817,-0.0581479744535451,0.0427747015166213,0.6624867613571653,0.225687945444722,-0.1919905802727005,0.6711253902019841,1.2673249659328407,5.37232743320921,16.541224572906703,1.2372619284421993,-0.961280466756794,0.2347050977404817,0.8906231559877311,-0.4910376240757816,1.349219306433137,-0.1948340592823477,-0.5555035660036068,-0.2380288237935854,1.5600293799836464,7.543953497164108,15.324916141148185,0.0710088672077591,-0.1545517577007367,1.2411872488717812,0.4551352412469625,0.123106540301997,0.2647828817515788,0.9162213714187633,-1.0544592800333767,-0.0951414862243557,-0.0299000835198347,9.010414162998297,15.753780254287635,0.7177094028495653,2.3631548366895947,4.776102456519329,6.950485726706129,8.314534393257006,2.6050248666166405,4.588446364532854,5.983248496255621,2.748729191036071,3.7584143511915475,1.6591120802336223,HELLO
0.0,0.0,0.0,-0.3403421730594066,0.772559080339158,-1.1623327255750928,-1.4915880995271225,-0.0159095441612857,-2.330815794217592,-0.6108769569861647,-1.6955506984821749,1.0520711549938324,3.7883461867300534,33.99791878415123,-1.611643389911892,-0.390102466520883,-0.8115287620910407,2.255112866946676,0.9518661176821364,2.4274514561281553,0.2229098137014025,-0.2306065240326859,-0.6559131687428126,1.27981973098906,9.171320042845906,35.49909876822348,-0.5123867244009132,-0.8380118395310916,-0.5244320764744493,-0.1506889311476241,0.3891877322759505,1.8376397357499603,-2.712860982208444,1.950789989199487,2.0738173342489503,1.9906794387253637,10.666730328443771,33.77954622634203,1.4118864712732009,-1.6689694606804026,-1.445168843810758,-0.6312082630651873,0.1096930718249034,0.3918987541715273,-0.9544437159915932,1.7377959244349552,2.6305885185505145,-2.602641650947017,19.50153223259603,33.86110441138229,-0.4869547478621197,-1.0581769908306016,0.4062558214361949,-3.4647005276718965,0.219235400152538,2.096053908753161,0.1017884183675044,0.5015884456598735,-2.567181655353746,-0.773594131293117,20.241021302219668,33.08363777640403,-0.2915122483431689,5.695464344272226,7.516753807093913,15.753979129926167,16.530855224334825,2.9826062760868606,10.459299985359266,11.332322061649865,9.036922839033581,9.749507855231073,1.0906402813097762,HELLO
0.0,0.0,0.0,-0.028400792882817,0.9153477338236374,0.3226446650076082,0.150325831128168,0.7241526170187025,-0.0260104040728296,0.0886937270263129,0.7129607819505064,0.325781811150772,1.3314915789090798,8.160869076203863,0.0338553362539896,-0.053282832884881,0.9223707070767396,0.3662656296480672,0.1882372783618756,0.5975007076772868,0.4941777364832896,0.1072614759262297,0.7004661803036055,-0.0967927403613089,1.971941924030743,8.275445811529796,0.5753691463627714,-0.1685306431048897,0.9679383153854976,0.186260140511429,0.4062726103483027,0.4641487288989827,0.1946511048432058,0.0412649763798975,0.8280104917517863,0.2080018939390527,2.611960350898552,7.775364910054693,0.2087054096971068,0.2580098840025581,0.4865786619896874,-0.0228503988344303,0.1120078436248891,0.7298690491557106,0.5816376291942759,0.0729099701305339,0.8802001323152774,0.0593735811189439,4.097744889951573,8.3008039313256,0.2672510825458409,0.2911216711924941,0.3913748109286345,0.1663690981030519,0.426959363417547,0.6258471488942436,0.4157124079482567,-0.0906308407401961,1.1796548353485337,0.6661714426766313,4.858514392492188,7.832810624544882,0.3661944627506308,0.8464878495187844,1.3486238490927176,2.7796065762835274,3.557802913349915,0.8911491404563685,2.14816620060173,2.9277944894922197,1.5770445324633162,2.25280000748972,0.8986533056044441,HELLO
0.0,0.0,0.0,-0.0692005466750554,0.4219199248759862,0.2125463235923533,-0.170955667727949,0.1446041323640077,0.2719412509175514,0.1627769080632291,-0.003929278405352,0.1379319942041334,1.6253735716592237,8.765767977265673,0.6534645899692073,-0.5121443206513608,0.5324448487288103,0.7596058691779639,0.1811594846738811,-0.1250687498668493,0.9734690222039808,-0.135068803609928,-0.1229644111021459,0.5851136855679975,2.07323944995972,9.550731949679845,0.4199037188521168,-0.6488740661604828,0.1505106670453332,0.7458612373423961,-0.6561814285730532,0.0624809049390726,0.6715114026313692,-0.3633600621668373,-0.2197748838556458,0.5281414625498289,3.6718995221084794,9.19895139053668,0.8094070925594055,-0.0341477358052789,-0.1940217815409286,0.3519274338821025,-0.1992514742015138,-0.1907805605854787,0.2306401777953422,-0.6034743493964783,-0.572788315890149,0.363834186258439,4.540164520600462,8.618667492583725,-0.2499026471676773,-0.4345037366611506,-0.2370424125184733,0.794232353194557,0.4666148255898977,-0.4623706920061708,0.1691726374526234,-0.6851149423708539,0.1335144211892068,-0.0677806845084109,5.085907401533511,9.11005583431452,0.9260099569027024,0.9334361057143042,2.0976735683869983,3.0551132865665975,3.4882817393743593,1.68261001607714,2.720864572943379,3.086504033576987,1.4875317255475318,1.4215895789450566,1.38638675949016,HELLO
0.0,0.0,0.0,-0.1674445941459727,0.1707197527740886,-1.0161867617469864,-1.18237902008175,0.7691837777354286,-0.9963976110186747,0.0368668224165742,0.1530180866261061,0.0106154333351669,1.3928131398248522,14.547037938073805,0.5729184148653851,-0.6577893140011946,0.6151309719104235,-0.8837770691011283,-0.5840057782680469,-0.354097773832377,-0.0273911620227034,-0.5621637798397803,0.4987134724902958,-0.7014441099135239,3.209059170229948,14.725518524045338,-0.0735100441720378,0.1262925580876325,-0.6405268666414016,-0.7574797178025495,-1.4901927499120988,1.0165529117253778,-0.2691634232241044,0.3126166575213345,1.0819227288712971,-0.732842712703738,5.401376081665173,14.73783272413141,0.4069595262810842,0.0176667603052387,0.5951731060621452,-0.6816540351374731,-0.8551856149513316,0.4374129790880018,-0.7384771808452588,-0.1796410590934266,0.0969291327150112,0.2533867963623941,7.79254966318191,14.648003523416088,-0.123141095551188,0.415166978755566,-0.3882341716203568,-1.148496234205321,-1.6841185195163646,-0.2614745960600302,0.185968001234746,-0.6331906033672292,0.0666959602877935,-0.3827111618757159,9.529444462183037,14.676383385501198,0.327670524284203,1.936097806203113,4.016531073175263,6.438269989667655,8.141354067265777,2.24438323105036,4.584414566284835,6.333295378322691,2.450874752310222,4.129287023359738,1.794669907238583,HELLO
0.0,0.0,0.0,0.3059714571816254,-0.4990960302351582,0.7522766675101448,-0.2263671379095397,-0.5134003222315136,0.962132583934714,0.3249085534273931,-0.6835041665785391,-0.1419011794361758,1.6613630824351104,8.014941940309685,0.8811648956107628,-0.5514437349994453,-1.1652601318593565,0.8801825595958047,-0.0585651164242934,-0.3405565358278107,0.759577343019565,-0.3349807545807423,-0.609349951216345,0.3000273413908477,2.882518566212598,8.885038962418067,0.2989002167247788,0.6691298530584251,0.1032968806426854,0.7359313787273251,0.3280934229270205,-0.4413936714020235,0.9108409876667644,-0.1249530708729386,-0.579438302177563,0.6163643636936252,3.825637908900702,8.026305291263183,0.4167055610424556,0.1351235264170227,-0.224924472263509,0.5334626047965271,0.188269286455764,-0.861159115451172,0.6119112921089525,0.0970944592050121,-1.344270980867592,0.5388834354683448,4.628109010262169,8.047866347102712,0.256573973403935,0.5347712793364138,-0.8619862583114961,0.4525294982584643,-0.6920273072875123,-0.7054699588702863,0.7674182330854956,0.336930910665786,-0.2353949101785246,0.3506795707705611,5.600711022167396,8.374201077879087,0.7542355626086688,1.6085153713035825,2.2135801597604714,3.0319596364305847,3.957731720793676,1.2809276762086892,1.9364233775351882,2.80300835694456,0.8185761253596602,1.8400659058155229,1.1402263316740087,HELLO
0.0,0.0,0.0,-0.0379653661707367,-0.011327180941414,0.2146115019123577,0.4997687047016508,0.2846784975012252,0.1829799966337974,0.2197661174186712,-0.0889537544930529,-0.243379651004215,1.3150775905139782,8.449798845984459,0.4505310863007966,-0.682922781169047,0.1212698056509084,-0.1817518630018208,-0.479882905902726,-0.2167059367345704,-0.4815544444873688,-0.1838008774179782,-0.5139031659194366,-0.1427668891504555,1.9724717904826303,9.74627226243005,-0.1178247123643717,-0.3452804225203376,-0.9340015790515898,-0.0917740712473522,0.208330883921036,-0.3579588534512114,-0.5927369837793611,-0.7954171081610576,0.0943458176472542,-0.2386119760867382,3.663963217322291,8.822870649704338,-0.0150465520111299,0.1340457089302561,0.2225540063712501,-0.5582296342141054,0.3290937337294256,-0.1246989206427801,-0.0515339402194727,0.0213633938406976,-0.4476962301606785,-0.6289686581100181,4.376066401093648,8.963490848586272,-0.1634124894499437,-0.0992236801660017,-0.3193048590383844,0.2506738948222469,-0.0216271198103885,-0.1611396563113201,0.0402842943518875,-0.281479201214023,0.2952885730607399,-0.0236327385786778,5.61288826227829,8.689542106650372,0.4230489802526143,1.5607814605443164,2.423470403337659,3.1639308915076843,4.304579964121793,1.9298645381741473,2.528258697095137,3.829080184799012,0.7408626296844747,2.002002254404097,1.3959632104601425,HELLO
0.0,0.0,0.0,-1.2198546017916652,-0.2290754948097476,-0.9916159050020316,-2.5023548010927747,1.147316626186956,1.7040324422818258,-2.6423765850295173,0.2513387362647725,-0.531483500715116,0.8311964538166462,27.870749945829058,-0.9178390087491752,-0.5704520595571039,-0.7602869030000079,1.1473191206378155,-0.5946784813974842,-0.1851433889780511,-0.8466564439982948,0.140812187159334,-2.3436146078335707,0.6022820594214263,7.712564249080412,25.87021547576331,-0.852217636753268,-0.9188961987781684,0.284833613728604,0.2729461272143955,-2.9053219871774045,1.519592913107995,-0.665183531599349,0.2607178384977306,0.2643660906898955,0.9057133779244212,10.196217162759304,26.826088950569385,-0.5431137657804175,-2.124535310906073,-0.799260831182799,1.12652741529901,-2.7568324648884555,-1.5083001131216756,0.0723654019693892,-0.0476801036615733,-3.972170092768548,0.5306936859618997,12.825968488585056,26.884381937812687,0.6671523730728219,-1.1438177969456325,0.2483854947899211,-0.728776353520719,-2.604619634272217,-1.214038185559118,1.3998032270698526,-0.8241633856693703,-0.1166227112692338,-0.2115322945220677,16.30117122577998,26.806607857044888,1.3670343792311723,7.166565918491029,9.430553985936339,12.139179366569657,15.673964534520447,2.6791362597885704,5.429909921544625,8.919982062895963,2.89546787840908,6.396835902263619,3.5458310302086606,HELLO
0.0,0.0,0.0,0.3090688800117155,0.2563603478847113,0.2537141619260681,0.4854557942124923,0.5507266219364534,0.2366361810907041,0.1492690411835619,0.0894547946351832,0.7535578684897056,1.6657689013837027,7.471610787828179,0.4382708572885266,0.4518822291431997,-0.0470096233551419,-0.0650975181130763,0.9283286188477082,0.4241471429726711,-0.3384745306934709,0.6041627134438522,0.541381281326031,0.6679004263371665,3.1084832759794674,7.920708553760843,0.2876074122812602,0.662403057595208,0.7465032504254664,0.0628894775994582,0.8969187054653882,-0.0175838287184136,0.5189938818186286,-0.2542295794544357,0.1497482795098857,0.4485335264837983,3.313544725692037,7.864898569057337,0.1458869803592252,1.015847567436589,0.3393389778462707,0.3681210092034585,0.4205575563953803,0.1403092073529153,0.3060125352888048,0.5614610079937785,0.3464156529476491,0.4116387801267172,3.992834387638975,7.619769228147146,0.8072244279038129,0.6789686498000833,0.2129403036950656,0.6039296813578722,0.2607695660161302,0.1523106159833956,0.2688043769437603,0.7748779657086229,0.4115332689740134,0.3075950916987513,4.446573792125129,7.316078860320076,0.6649748080250829,1.5184903831412353,1.7191069709379267,2.360786190663611,2.7943623068824457,0.25544007785583367,1.0689449047161979,1.5160703964393323,0.9792293184580617,1.361767274871722,0.5642182565727861,HELLO
